Week,VOLUME_OF_SALES,ACTUAL_PRICE,COMPETITOR1_PRICE,COMPETITOR2_PRICE,COMPETITOR3_PRICE,COMPETITOR4_PRICE,COMPETITOR5_PRICE,COMPETITOR6_PRICE,COMPETITOR7_PRICE,Promotion A dummy,Promotion B dummy,Promotion C dummy,Promotion D dummy,Promotion E dummy,Week from promotion start,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Promotion A dummy Week 1,Promotion A dummy Week 2,Promotion A dummy Week 3,Promotion A dummy Week 4,Promotion A dummy Week 5,Promotion A dummy Week 6,Promotion A dummy Week 7,Promotion B dummy Week 1,Promotion B dummy Week 2,Promotion B dummy Week 3,Promotion B dummy Week 4,Promotion B dummy Week 5,Promotion B dummy Week 6,Promotion B dummy Week 7,Promotion C dummy Week 1,Promotion C dummy Week 2,Promotion C dummy Week 3,Promotion C dummy Week 4,Promotion C dummy Week 5,Promotion C dummy Week 6,Promotion C dummy Week 7,Promotion D dummy Week 1,Promotion D dummy Week 2,Promotion D dummy Week 3,Promotion D dummy Week 4,Promotion D dummy Week 5,Promotion D dummy Week 6,Promotion D dummy Week 7,Promotion E dummy Week 1,Promotion E dummy Week 2,Promotion E dummy Week 3,Promotion E dummy Week 4,Promotion E dummy Week 5,Promotion E dummy Week 6,Promotion E dummy Week 7,TYPE_OF_PROMOTION_2,DISCOUNT1_ACTUAL_PRICE,BASE1_ACTUAL_PRICE,BASE2_ACTUAL_PRICE_x,DISCOUNT2_ACTUAL_PRICE_x,BASE2_ACTUAL_PRICE_HP_C,BASE2_ACTUAL_PRICE_HP_T,Intercept model 3,Model 3 smoothed volumes,DISCOUNT1_VOLUME_OF_SALES,BASE1_VOLUME_OF_SALES,BASE2_VOLUME_OF_SALES,DISCOUNT2_VOLUME_OF_SALES,Model 3 smoothed volumes filtered,trend,BASE2_ACTUAL_PRICE_HP_T ON PROM,id.1,Competitor1_Price_Impact,Competitor2_Price_Impact,Competitor3_Price_Impact,Competitor4_Price_Impact,Competitor5_Price_Impact,Competitor6_Price_Impact,Price_Diff_1,Price_Diff_2,Price_Diff_3,Price_Diff_4,Price_Diff_5,Price_Diff_6,Price_Relative_Diff__1,Price_Relative_Diff__2,Price_Relative_Diff__3,Price_Relative_Diff__4,Price_Relative_Diff__5,Price_Relative_Diff__6,Price_log_Diff_1,Price_log_Diff_2,Price_log_Diff_3,Price_log_Diff_4,Price_log_Diff_5,Price_log_Diff_6,Unnamed: 0_y,DISCOUNT2_ACTUAL_PRICE_y,BASE2_ACTUAL_PRICE_y,TYPE_COMPETITOR1_PRICE_3,TYPE_COMPETITOR2_PRICE_3,TYPE_COMPETITOR3_PRICE_3,TYPE_COMPETITOR4_PRICE_3,TYPE_COMPETITOR5_PRICE_3,TYPE_COMPETITOR6_PRICE_3,TYPE_COMPETITOR7_PRICE_3,BASE2_COMPETITOR1_PRICE,BASE2_COMPETITOR2_PRICE,BASE2_COMPETITOR3_PRICE,BASE2_COMPETITOR4_PRICE,BASE2_COMPETITOR5_PRICE,BASE2_COMPETITOR6_PRICE,BASE2_COMPETITOR7_PRICE,DISCOUNT2_COMPETITOR1_PRICE,DISCOUNT2_COMPETITOR2_PRICE,DISCOUNT2_COMPETITOR3_PRICE,DISCOUNT2_COMPETITOR4_PRICE,DISCOUNT2_COMPETITOR5_PRICE,DISCOUNT2_COMPETITOR6_PRICE,DISCOUNT2_COMPETITOR7_PRICE,BASE1_COMPETITOR1_PRICE,BASE1_COMPETITOR2_PRICE,BASE1_COMPETITOR3_PRICE,BASE1_COMPETITOR4_PRICE,BASE1_COMPETITOR5_PRICE,BASE1_COMPETITOR6_PRICE,BASE1_COMPETITOR7_PRICE,DISCOUNT1_COMPETITOR1_PRICE,DISCOUNT1_COMPETITOR2_PRICE,DISCOUNT1_COMPETITOR3_PRICE,DISCOUNT1_COMPETITOR4_PRICE,DISCOUNT1_COMPETITOR5_PRICE,DISCOUNT1_COMPETITOR6_PRICE,DISCOUNT1_COMPETITOR7_PRICE,time_from_prev2,time_from_prev_A,time_from_prev_B,time_from_prev_C,time_from_prev_D,time_from_prev_E,LAST_DISCOUNT,VOLUME_LAG1,VOLUME_LAG2,VOLUME_LAG3,VOLUME_AVGLAG2,VOLUME_AVGLAG3,BASE2_ACTUAL_PRICE_PROM,VOLUMES_LAST_PROM,TIME_LAST_PROM,AVG_VOL_LAST_PROM,COMPETITORS,COMP_1_only,COMP_2_only,COMP_2,COMP_3,COMP_4,COMP_5,COMP_6,COMP_7
121,72300,1.011,0.693,0.588,1.252,0.479,0.719,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.105309735,1.13,1.093,0.075022873,-0.011266262,1.104266262,60776.00159,45004.76796,-0.25782881,57480,68580,-0.05424322,83028.83705,83028.83705,1.104266262,120,-0.10365751,-0.301821042,0.009165092,0.204920826,-0.139231983,0,0.318,0.423,-0.241,0.532,0.292,1.011,0.458874459,0.719387755,-0.192492013,1.110647182,0.406119611,0,0.37766522,0.541968271,-0.213802333,0.746994622,0.340833861,0,120,0.08445994,1.104266262,0,0,0,1,1,0,0,0.693,0.588,1.252,0.563538434,0.896681788,0,0,0,0,0,0.150013609,0.198154786,0,0,0.693,0.588,1.252,0,0,0,0,0,0,0,0,0,0,0,1,14,6,3,1,9,0.178444096,183804,57480,79548,120642,106944,-0.082,160236,2,80118,5,0,0,1,1,1,1,0,0
122,190872,0.923,0.708,0.463,1.314,0.508,0.683,0.705,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0.183185841,1.13,1.0745,0.140995812,-0.024263465,1.098763465,61340.94605,140879.0852,-2.320668058,57480,74130,-1.574828005,84032.01464,84032.01464,1.098763465,121,0.013198184,-0.129625021,0.030195589,0.03691634,-0.030530208,0,0.215,0.46,-0.391,0.415,0.24,0.218,0.303672316,0.993520518,-0.297564688,0.816929134,0.351390922,0.309219858,0.265185141,0.68990218,-0.353201965,0.597147787,0.301134375,0.269431432,121,0.159964788,1.098763465,0,1,0,1,1,0,0,0.708,0.602665747,1.314,0.55477275,0.865533538,0.705,0,0,0.231746616,0,0.084309746,0.210891352,0,0,0.708,0.588,1.314,0,0,0.705,0,0,0.212585034,0,0,0,0,0,1,15,7,4,1,10,0.178444096,72300,183804,57480,128052,104528,-0.1515,160236,2,80118,6,0,0,1,1,1,1,1,0
123,79680,1.056,0.698,0.621,1.253,0.558,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056,1.056,0,-0.044629389,1.100629389,65731.25565,79680,0,79680,79680,0,79680,81201.38622,1.056,122,0.024245739,-0.58579381,0.079689876,-0.168956527,-0.394591414,1.716598316,0.358,0.435,-0.197,0.498,0.216,1.056,0.512893983,0.700483092,-0.157222666,0.892473118,0.257142857,0,0.414024362,0.530912382,-0.171052491,0.637884502,0.228841572,0,122,0,1.056,0,0,0,0,0,0,0,0.698,0.621,1.253,0.558,0.84,0,0,0,0,0,0,0,0,0,0.698,0.621,1.253,0.558,0.84,0,0,0,0,0,0,0,0,0,1,16,8,5,1,11,0.178444096,190872,72300,183804,131586,148992,0,241236,3,80412,5,0,0,1,1,1,1,0,0
124,60624,1.131,0.668,0.498,1.253,0.442,0.651,0.601,0.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131,1.131,0,0.022599334,1.108400666,58031.38331,60624,0,60624,60624,0,60624,76913.20858,1.131,123,0.179714622,0.828192117,0,0.869243339,0.940806045,0,0.463,0.633,-0.122,0.689,0.48,0.53,0.693113772,1.271084337,-0.097366321,1.558823529,0.737327189,0.881863561,0.526569303,0.820257399,-0.102438479,0.939547594,0.552347834,0.632262542,123,0,1.131,0,1,0,1,1,1,0,0.668,0.608807531,1.253,0.538541002,0.797694193,0.658491373,0.791,0,0.182007491,0,0.179263978,0.183897782,0.087307708,0,0.668,0.621,1.253,0.558,0.84,0,0.791,0,0.198067633,0,0.207885305,0.225,0,0,2,17,9,6,2,12,0.178444096,79680,190872,72300,135276,114284,0,241236,3,80412,7,0,0,1,1,1,1,1,1
125,160716,0.94,0.659,0.59,1.241,0.464,0.749,0.568,0.682,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.140374943,1.0935,1.134,0.171075838,0.017849013,1.116150987,59555.85669,81360.52038,-1.290968183,70152,58548,-1.745029719,73391.59988,73391.59988,1.116150987,124,-0.008160397,0.111893203,-0.005800633,0.030147106,0.091178052,-0.033257124,0.281,0.35,-0.301,0.476,0.191,0.372,0.426403642,0.593220339,-0.242546334,1.025862069,0.255006676,0.654929577,0.355156341,0.465757338,-0.27779291,0.705995323,0.227140892,0.503758457,124,0.157820034,1.116150987,0,0,0,1,0,1,1,0.659,0.59,1.241,0.53076883,0.749,0.65068579,0.787114575,0,0,0,0.125796441,0,0.127074836,0.133544186,0.659,0.59,1.241,0.558,0.749,0,0,0,0,0,0.168458781,0,0,0,3,18,10,7,3,13,0.178444096,60624,79680,190872,70152,110392,-0.194,241236,3,80412,7,0,0,1,1,1,1,1,1
126,81216,0.97,0.697,0.661,1.208,0.513,0.712,0.574,0.761,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.112940101,1.0935,1.137,0.146877748,0.016786023,1.120213977,59138.72995,53920.76796,-0.157714677,70152,56472,-0.438164046,71231.75743,71231.75743,1.120213977,125,-0.116570905,-0.243275472,0.053756891,-0.213486337,0.099864675,-0.02135477,0.273,0.309,-0.238,0.457,0.258,0.396,0.391678623,0.467473525,-0.197019868,0.890838207,0.362359551,0.68989547,0.330510661,0.383542232,-0.219425307,0.637020226,0.30921816,0.524666675,125,0.134094004,1.120213977,0,0,1,0,0,1,0,0.697,0.661,1.263286861,0.513,0.712,0.63939599,0.761,0,0,0.043764297,0,0,0.10227776,0,0.697,0.661,1.269333333,0.513,0.712,0,0.761,0,0,0.048319328,0,0,0,0,1,19,11,8,1,14,0.157820034,160716,60624,79680,110670,100340,-0.167,241236,3,80412,7,0,0,1,1,1,1,1,1
127,54396,1.14,0.628,0.6,1.21,0.536,0.695,0.615,0.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,1.14,0,0.021291837,1.118708163,57107.39863,54396,0,54396,54396,0,54396,71825.77058,1.14,126,0.29977757,0.279454558,-0.005013556,-0.13576671,0.07230224,-0.216299137,0.512,0.54,-0.07,0.604,0.445,0.525,0.815286624,0.9,-0.05785124,1.126865672,0.64028777,0.853658537,0.596243375,0.641853886,-0.059592097,0.75464938,0.494871696,0.617161274,126,0,1.14,1,0,1,0,1,0,1,0.675783456,0.6,1.265832367,0.536,0.734436482,0.615,0.765725317,0.070708236,0,0.044107236,0,0.053696246,0,0.064938844,0.683125,0.6,1.269333333,0.536,0.7305,0.615,0.761,0.080695334,0,0.046743697,0,0.048596851,0,0.05913272,1,20,12,9,1,15,0.157820034,81216,160716,60624,120966,100852,0,126912,2,63456,7,0,0,1,1,1,1,1,1
128,189192,0.874,0.644,0.583,1.232,0.514,0.658,0.553,0.656,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.233333333,1.14,1.1204,0.219921457,0.008969327,1.111430673,60040.46753,88617.27681,-2.478049857,54396,53068.8,-2.565032562,74834.62973,74834.62973,1.111430673,127,0.010281354,-0.011433722,0.007337148,-0.016563338,-0.021483591,-0.040682397,0.23,0.291,-0.358,0.36,0.216,0.321,0.357142857,0.499142367,-0.290584416,0.700389105,0.328267477,0.580470163,0.30538165,0.404893189,-0.343313768,0.53085711,0.283875444,0.457722374,127,0.213626166,1.111430673,1,0,1,0,1,1,1,0.670820412,0.583,1.265812291,0.514,0.730379272,0.616223183,0.76016644,0.039981508,0,0.026711932,0,0.099098201,0.102597865,0.137031096,0.683125,0.583,1.269333333,0.514,0.7305,0.615,0.761,0.057273559,0,0.029411765,0,0.099247091,0.100813008,0.137976347,2,21,13,10,2,16,0.157820034,54396,81216,160716,67806,98776,-0.2464,126912,2,63456,7,0,0,1,1,1,1,1,1
129,68436,1.026,0.668,0.583,1.293,0.494,0.735,0.563,0.667,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,1.14,1.1008,0.067950581,0.00049218,1.10030782,61182.39483,50644.74022,-0.258107214,54396,51741.6,-0.322649474,78176.34825,78176.34825,1.10030782,128,-0.058387439,0,-0.077573463,0.060962241,-0.183340698,-0.028331458,0.358,0.443,-0.267,0.532,0.291,0.463,0.535928144,0.759862779,-0.20649652,1.076923077,0.395918367,0.822380107,0.429134852,0.565235839,-0.231297353,0.730887509,0.333552527,0.600143398,128,0.067533666,1.10030782,0,0,0,0,0,1,1,0.668,0.583,1.293,0.494,0.735,0.60708583,0.757246202,0,0,0,0,0,0.072618777,0.119176831,0.668,0.583,1.293,0.494,0.735,0.615,0.761,0,0,0,0,0,0.084552846,0.123521682,1,22,1,11,3,17,0.213626166,189192,54396,81216,121794,108268,-0.0748,126912,2,63456,7,0,0,1,1,1,1,1,1
130,176052,0.931,0.601,0.604,1.255,0.496,0.771,0.574,0.757,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.183333333,1.14,1.0812,0.138919719,-0.006962849,1.088162849,62429.25786,147378.4485,-2.236487977,54396,50414.4,-2.492097496,81147.20419,81147.20419,1.088162849,129,-0.063783172,0.022906488,-0.018689292,0.002574606,0.031147481,0.012424876,0.33,0.327,-0.324,0.435,0.16,0.357,0.549084859,0.541390728,-0.258167331,0.877016129,0.207522698,0.62195122,0.437664343,0.432685079,-0.298631574,0.629683351,0.188570904,0.483629881,129,0.14442953,1.088162849,1,0,0,0,0,1,0,0.658309843,0.604,1.255,0.496,0.771,0.599992846,0.757,0.087056032,0,0,0,0,0.043321927,0,0.668,0.604,1.255,0.496,0.771,0.615,0.757,0.100299401,0,0,0,0,0.066666667,0,1,23,1,12,4,18,0.213626166,68436,189192,54396,128814,104008,-0.1502,126912,2,63456,7,0,0,1,1,1,1,1,1
131,70824,0.998,0.654,0.635,1.231,0.559,0.763,0.553,0.753,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.124561404,1.14,1.0616,0.05990957,-0.016268223,1.077868223,63486.15529,63486.15529,-0.302007501,54396,49087.2,-0.442820124,80290.3148,80290.3148,1.077868223,130,-0.14754043,-0.085868604,0.031994635,-0.21250469,0.017359822,0.061209249,0.344,0.363,-0.233,0.439,0.235,0.445,0.525993884,0.571653543,-0.189277011,0.785330948,0.307994758,0.804701627,0.422645925,0.452128277,-0.20982885,0.579603803,0.268495245,0.590395275,130,0.074098319,1.077868223,0,0,0,0,0,1,0,0.654,0.635,1.231,0.559,0.763,0.59493382,0.753,0,0,0,0,0,0.070484848,0,0.654,0.635,1.231,0.559,0.763,0.615,0.753,0,0,0,0,0,0.100813008,0,1,1,2,13,5,19,0.213626166,176052,68436,189192,122244,144560,-0.0636,126912,2,63456,7,0,0,1,1,1,1,1,1
132,47760,1.042,0.622,0.607,1.197,0.459,0.713,0.591,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042,1.042,0,-0.02960012,1.07160012,67168.56515,47760,0,47760,47760,0,47760,78771.92176,1.042,131,0.150251235,0.135403574,0.084813832,0.549330881,0.201229333,-0.211010607,0.42,0.435,-0.155,0.583,0.329,0.451,0.675241158,0.716639209,-0.129490393,1.270152505,0.461430575,0.763113367,0.51595713,0.540368431,-0.138676483,0.819847012,0.379415802,0.567081205,131,0,1.042,0,0,1,1,0,0,0,0.622,0.607,1.21454899,0.52453582,0.713,0.591,0.77,0,0,0.014448976,0.124940599,0,0,0,0.622,0.607,1.259666667,0.518666667,0.713,0.591,0.77,0,0,0.049748611,0.11503856,0,0,0,1,1,3,14,6,20,0.213626166,70824,176052,68436,123438,105104,0,300192,4,75048,7,0,0,1,1,1,1,1,1
133,188256,0.825,0.629,0.595,1.163,0.508,0.702,0.589,0.664,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.208253359,1.042,1.058333333,0.220472441,-0.011574562,1.069907896,64303.40203,111879.4989,-2.941708543,47760,50608,-2.719886184,78077.85082,78077.85082,1.069907896,132,0.003825674,-0.006720366,-0.00965573,0.036289731,-0.005244493,-0.001150384,0.196,0.23,-0.338,0.317,0.123,0.236,0.311605723,0.386554622,-0.290627687,0.624015748,0.175213675,0.400679117,0.27125213,0.326821981,-0.343374766,0.484901939,0.161449982,0.336957203,132,0.228905588,1.069907896,1,0,1,0,0,0,1,0.658799533,0.595,1.197059399,0.508,0.702,0.589,0.755785367,0.045233082,0,0.028452555,0,0,0,0.121443694,0.638,0.595,1.259666667,0.508,0.702,0.589,0.76,0.014106583,0,0.076739878,0,0,0,0.126315789,2,2,4,15,7,21,0.213626166,47760,70824,176052,59292,98212,-0.233333334,300192,4,75048,7,0,0,1,1,1,1,1,1
134,82008,0.903,0.624,0.614,1.175,0.475,0.721,0.569,0.717,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.133397313,1.042,1.074666667,0.159739454,0.004285773,1.070380894,64254.8417,67423.60314,-0.717085427,47760,53456,-0.534121521,76592.73552,76592.73552,1.070380894,133,0.014084694,-0.056580229,-0.018282248,0.115100786,-0.047956177,0.06016484,0.279,0.289,-0.272,0.428,0.182,0.334,0.447115385,0.470684039,-0.231489362,0.901052632,0.252427184,0.586994728,0.369572185,0.385727625,-0.263300873,0.642407749,0.225083416,0.461842119,133,0.156375076,1.070380894,1,0,1,1,0,0,1,0.668973217,0.614,1.182426921,0.529969905,0.721,0.569,0.755089711,0.067227232,0,0.006281082,0.103722691,0,0,0.050443955,0.638,0.614,1.259666667,0.508,0.721,0.569,0.76,0.021943574,0,0.067213549,0.06496063,0,0,0.056578947,1,3,5,1,8,22,0.228905588,188256,47760,70824,118008,102280,-0.171666667,300192,4,75048,7,0,0,1,1,1,1,1,1
135,56304,1.091,0.68,0.645,1.158,0.502,0.759,0.609,0.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091,1.091,0,0.021548998,1.069451002,62137.98189,56304,0,56304,56304,0,56304,76081.37422,1.091,134,-0.286324786,-0.161082674,0.046160081,-0.181353383,-0.168152698,-0.224286551,0.411,0.446,-0.067,0.589,0.332,0.482,0.604411765,0.691472868,-0.057858377,1.173306773,0.437417655,0.791461412,0.472757188,0.525599669,-0.059599672,0.776249866,0.362848208,0.583031718,134,0,1.091,0,0,0,1,0,0,0,0.68,0.645,1.158,0.533116087,0.759,0.609,0.748,0,0,0,0.058366438,0,0,0,0.68,0.645,1.158,0.508,0.759,0.609,0.748,0,0,0,0.011811024,0,0,0,1,4,6,1,9,23,0.228905588,82008,188256,47760,135132,106008,0,166200,2,83100,7,0,0,1,1,1,1,1,1
136,164352,0.855,0.709,0.64,1.15,0.548,0.782,0.589,0.759,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.216315307,1.091,1.07575,0.20520567,0.011771315,1.063978685,64912.12424,55500.65515,-1.919011083,56304,56160,-1.926495726,77391.65204,77391.65204,1.063978685,135,0.022223456,-0.004039548,-0.003600012,0.047750358,0.015790962,-0.017113357,0.146,0.215,-0.295,0.307,0.073,0.266,0.205923836,0.3359375,-0.256521739,0.560218978,0.093350384,0.451612903,0.187245942,0.289633293,-0.296415752,0.444826182,0.089246728,0.372675285,135,0.196412473,1.063978685,0,0,0,0,0,1,0,0.709,0.64,1.15,0.548,0.782,0.599428395,0.759,0,0,0,0,0,0.017397232,0,0.709,0.64,1.15,0.548,0.782,0.5895,0.759,0,0,0,0,0,0.000848176,0,2,5,7,2,10,24,0.228905588,56304,82008,188256,69156,108856,-0.22075,166200,2,83100,7,0,0,1,1,1,1,1,1
137,219624,0.786,0.618,0.595,1.157,0.544,0.803,0.573,0.738,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.279560037,1.091,1.0605,0.25884017,0.007520693,1.052979307,66041.37494,152059.9559,-2.900682012,56304,56016,-2.920736932,79393.7167,79393.7167,1.052979307,136,-0.38164974,-0.209075119,0.018099643,-0.021704473,0.079851367,-0.080774542,0.168,0.191,-0.371,0.242,-0.017,0.213,0.27184466,0.321008403,-0.320656871,0.444852941,-0.02117061,0.371727749,0.240468335,0.278395387,-0.386628935,0.368007546,-0.021397922,0.316071076,136,0.253546585,1.052979307,1,1,0,0,0,1,0,0.696263075,0.626496461,1.157,0.544,0.803,0.600801664,0.738,0.112404459,0.050273965,0,0,0,0.046274279,0,0.6945,0.613083333,1.157,0.544,0.803,0.5895,0.738,0.110151188,0.029495718,0,0,0,0.027989822,0,1,1,8,3,11,25,0.228905588,164352,56304,82008,110328,100888,-0.2745,166200,2,83100,7,0,0,1,1,1,1,1,1
138,73788,0.856,0.623,0.558,1.179,0.472,0.717,0.606,0.721,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.215398717,1.091,1.04525,0.181057163,0.008604635,1.036645365,67718.29852,45114.44847,-0.310528559,56304,55872,-0.320661512,78768.61618,78768.61618,1.036645365,137,-0.012184188,0.093648281,-0.028635474,0.199318977,0.161286478,-0.086731003,0.233,0.298,-0.323,0.384,0.139,0.25,0.37399679,0.534050179,-0.273960984,0.813559322,0.193863319,0.412541254,0.317723857,0.427911414,-0.320151524,0.595291391,0.177194536,0.34539039,137,0.17425956,1.036645365,1,1,0,1,0,0,1,0.693502441,0.620040215,1.179,0.531175582,0.717,0.606,0.768852511,0.101661417,0.100058373,0,0.111404937,0,0,0.062238869,0.6945,0.613083333,1.179,0.546,0.717,0.606,0.748333333,0.102951764,0.089846405,0,0.135531136,0,0,0.036525612,1,1,9,4,12,26,0.253546585,219624,164352,56304,191988,146760,-0.18925,166200,2,83100,7,0,0,1,1,1,1,1,1
139,55728,1.03,0.726,0.622,1.228,0.5,0.768,0.592,0.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,1.03,0,0.014078576,1.015921424,68400.54473,55728,0,55728,55728,0,55728,79464.02243,1.03,138,-0.675487274,-0.468612391,-0.169804919,-0.242372881,-0.29061566,0.094389439,0.304,0.408,-0.198,0.53,0.262,0.438,0.418732782,0.655948553,-0.161237785,1.06,0.341145833,0.739864865,0.349764066,0.504373988,-0.175828027,0.722705983,0.293524348,0.553807446,138,0,1.03,0,0,0,1,0,0,1,0.726,0.622,1.228,0.526609243,0.768,0.592,0.777141568,0,0,0,0.050529388,0,0,0.067094041,0.726,0.622,1.228,0.546,0.768,0.592,0.748333333,0,0,0,0.084249084,0,0,0.031180401,1,1,10,5,13,27,0.253546585,73788,219624,164352,146706,152588,0,289716,3,96572,7,0,0,1,1,1,1,1,1
140,179784,0.883,0.62,0.58,1.186,0.514,0.694,0.597,0.797,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.142718447,1.03,0.99775,0.11500877,0.005137487,0.992612513,72238.92973,103407.4989,-2.226098191,55728,61398,-1.928173556,82062.19061,82062.19061,0.992612513,139,-0.065588082,-0.030332946,-0.015364082,0.012578062,-0.04328388,0.003794058,0.263,0.303,-0.303,0.369,0.189,0.286,0.424193548,0.522413793,-0.255480607,0.717898833,0.272334294,0.479061977,0.353605723,0.420297097,-0.295016379,0.541101935,0.24085324,0.391408087,139,0.110428301,0.992612513,0,0,0,0,1,0,0,0.62,0.58,1.186,0.514,0.765900924,0.597,0.797,0,0,0,0,0.093877579,0,0,0.62,0.58,1.186,0.514,0.748545455,0.597,0.797,0,0,0,0,0.072868594,0,0,2,2,11,6,14,28,0.253546585,55728,73788,219624,64758,116380,-0.11475,289716,3,96572,7,0,0,1,1,1,1,1,1
141,80772,0.91,0.638,0.471,1.21,0.42,0.479,0.589,0.812,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.116504854,1.03,0.9655,0.057483169,-0.004431518,0.969931518,74567.47329,66187.60314,-0.449397071,55728,67068,-0.204329934,84771.77364,84771.77364,0.969931518,140,-0.052716191,0.341241396,-0.036744281,0.332068699,0.562525475,0.024332059,0.272,0.439,-0.3,0.49,0.431,0.321,0.426332288,0.932059448,-0.247933884,1.166666667,0.899791232,0.544991511,0.355106316,0.658586505,-0.284931039,0.773189888,0.641744002,0.435018416,140,0.061789433,0.969931518,1,1,0,1,1,0,0,0.652805803,0.591058939,1.21,0.518168859,0.766977707,0.589,0.812,0.022680257,0.203125156,0,0.189453413,0.375470765,0,0,0.673,0.601,1.21,0.514,0.748545455,0.589,0.812,0.052005944,0.216306156,0,0.182879377,0.3600923,0,0,1,3,12,1,15,29,0.110428301,179784,55728,73788,117756,103100,-0.0555,289716,3,96572,7,0,0,1,1,1,1,1,1
